idRun,idTrans,trantype,bfbSMViol,bfbRefViol,Tnuc,vn,dV,dVdT,vhi,vhf,vsi,vsf,vri,vrf,muRef,muMin,muMax,scaleFactor,muh,mus,mur,lamh,lams,lamr,ghs,ghr,ghr2,grs,a1,g1sq,g2sq,g3sq,Yt,Yb,Ytau,mR1,mR2,mS,Tc,Tn,Tp,STTn,STTp,alpha,betaH,fpeak,Ompeak,npoints_list,Tn_list,Tp_list,alpha_list,betaH_list,fpeak_list,Ompeak_list,vJ_list,SPolyCoeff_list
442,0,1,[0 1 4 5 6],,426.2281015,1662.6387,2.10462E+12,-38985532498,1.08E-07,1662.6387,6.42E-09,-2067.976625,2.19E-09,1450.045308,1209.314269,700,6283.185307,1,-9330.541997,1389750.312,5687034.246,0.270881314,0.164467965,1.460420693,2.800226004,1.190313972,-2.072434257,0.246687063,8578.012171,0.131383095,0.405958083,1.096773708,0.855384322,0.014463275,0.010110674,2392.289858,1003.028907,2495.529532,492.0366742,426.2281015,419.6214241,139.999726,120.6801181,14.78422784,294.863384,0.044136571,7.99E-13,"[60, 75, 100]","[427.6247899421241, 427.6138851917829, 427.61303043995326]","[419.6006792129942, 419.6236945563493, 419.62142414816077]","[5.4421056591655, 5.440285099231363, 5.440464655364816]","[1097.7057267756704, 1102.0599788592294, 1097.2507195095811]","[0.0441526910124264, 0.04433026220663422, 0.0441365713818083]","[7.982510616820414e-13, 7.918577478312562e-13, 7.988241488572784e-13]","[0.9846410932738554, 0.9846362794186306, 0.9846367543283574]","[array([-3.28060279e+07,  4.60275385e+05, -2.68741588e+03,  8.35733253e+00,
       -1.45976814e-02,  1.35766488e-05, -5.25171538e-09]), array([ 2.10930716e+08, -3.04411416e+06,  1.83020513e+04, -5.86771406e+01,
        1.05802367e-01, -1.01732335e-04,  4.07525229e-08]), array([ 2.88099939e+08, -4.14604490e+06,  2.48567451e+04, -7.94668840e+01,
        1.42884865e-01, -1.37000991e-04,  5.47258463e-08])]"
476,0,1,[0 3 5 6],,366.339678,1561.888751,6.412E+11,-33359542880,-4.82E-09,1561.888751,-5.78E-09,-1044.402908,1.03E-10,916.960245,1110.626161,700,6283.185307,1,-9302.253188,2357968.338,4081196.604,0.270856231,2.993125104,0.765480197,0.278735072,3.009875307,-1.985818771,2.062170111,9611.926418,0.131256043,0.406521537,1.10592818,0.858435706,0.014513842,0.010106329,2042.613378,1173.953959,2279.297043,389.018572,366.339678,363.6395406,140.0017224,117.6055018,18.61258578,2209.016713,0.092666734,1.38E-13,"[60, 75, 100]","[366.88384625846857, 366.88729320649037, 366.8847018055031]","[363.63944146972915, 363.6392178969755, 363.6395405874771]","[5.616914264095388, 5.6169369325597565, 5.616904192369232]","[2658.7603578113103, 2660.856150061847, 2658.383868408467]","[0.09267983297126323, 0.09275283167377361, 0.09266673445371856]","[1.3764475963368557e-13, 1.3742821588839448e-13, 1.3768366106050466e-13]","[0.9850896641703484, 0.9850897206387517, 0.9850896390809818]","[array([-5.64100047e+07,  6.33282930e+05, -2.23260610e+03,  1.21661462e-01,
        1.69921529e-02, -3.83523654e-05,  2.69190568e-08]), array([-1.03471600e+08,  1.15103129e+06, -4.01258129e+03,  1.22352207e-01,
        3.04501150e-02, -6.79588653e-05,  4.72710422e-08]), array([ 7.63538381e+05,  2.45441224e+03, -5.59273011e+01,  1.03768116e-01,
        5.18063975e-04, -1.97382142e-06,  1.83445035e-09])]"
477,2,1,[0 1 4 5 6],,270.1724867,1099.159409,31046565366,-4954737091,471.8820393,1099.159409,-3.01E-06,677.4905388,-5.65E-07,-506.817557,984.7350272,700,6283.185307,1,-9262.172879,1069824.39,4236194.337,0.270848918,0.338412382,2.550231546,3.070501193,-1.064646651,-3.08476287,2.064290759,5663.893356,0.131076909,0.407320492,1.119129128,0.862807268,0.014586295,0.010100053,2050.361007,935.8062542,2131.869528,276.9294705,270.1724867,269.4005607,140.0033326,114.5425846,6.700150401,15519.83829,0.202322387,8.07E-15,"[60, 75, 100]","[270.32572897165676, 270.3253934773448, 270.33636554247346]","[269.4083515140332, 269.40553205983736, 269.4005606671799]","[1.8244341755376852, 1.8245663388681286, 1.8247993989637366]","[7392.782670364996, 7408.105908805066, 7834.483653433477]","[0.19092115774647442, 0.1913148834556374, 0.2023223867086494]","[9.062500946385058e-15, 9.025648692544004e-15, 8.070917231344084e-15]","[0.9592064698779574, 0.9592089471071134, 0.9592133147769263]","[array([ 6.84127288e+11, -1.01599218e+10,  4.71417788e+07,  1.37151251e+02,
       -6.50689838e+02,  1.93224087e+00, -1.79341446e-03]), array([ 6.00969273e+11, -8.92398152e+09,  4.13930884e+07,  2.61004075e+02,
       -5.72130721e+02,  1.69838528e+00, -1.57618862e-03]), array([ 1.06078627e+11, -1.57253313e+09,  7.27984498e+06,  7.27936056e+01,
       -1.00451804e+02,  2.97605184e-01, -2.75713389e-04])]"
484,0,1,[0 3 5 6],,564.5953823,2483.361866,9.62735E+12,-74166080331,2.54E-09,2483.361866,4.65E-09,-3386.314812,1.03E-08,1981.692832,1087.098834,700,6283.185307,1,-9295.128822,1356976.536,4536443.48,0.270852503,0.366296126,1.002177844,0.36377544,1.491630087,-3.258531451,0.368677683,8359.101167,0.131224126,0.406663501,1.108254776,0.859208607,0.014526651,0.010105224,2140.461918,902.7822749,2278.479721,733.3199073,564.5953823,546.9378183,140.0000965,122.8075104,13.2098434,611.2567015,0.024989749,4.42E-12,"[60, 75, 100]","[567.5835403374476, 567.5989185539502, 567.601900299892]","[546.9087390559978, 546.9273047884, 546.9378183365449]","[6.169435852377167, 6.1682646672708765, 6.167601538258385]","[478.2637984250442, 477.81608571279105, 476.6382369773755]","[0.025073642958646076, 0.025051021368728863, 0.024989749286040044]","[4.39384995960642e-12, 4.4018112454773966e-12, 4.423435834426632e-12]","[0.9863496392373842, 0.9863471938582267, 0.9863458088874074]","[array([-7.56230284e+05,  8.39898340e+03, -3.87946069e+01,  9.53705894e-02,
       -1.31570495e-04,  9.65479147e-08, -2.94278353e-11]), array([-7.05681534e+05,  7.85600473e+03, -3.63703097e+01,  8.96121822e-02,
       -1.23896374e-04,  9.11077377e-08, -2.78252673e-11]), array([ 3.95256953e+04, -2.63469792e+02,  4.54296030e-01,  6.26415529e-04,
       -3.05871994e-06,  3.67723042e-09, -1.49250548e-12])]"
486,1,1,[0 3 5 6],,260.1517023,1064.986985,7953339224,-1988598699,627.948525,1064.986985,-2.65E-05,-444.5573379,2.75E-05,478.8676707,1185.555089,700,6283.185307,1,-9323.953505,1645395.011,2489035.891,0.27087401,2.578132568,1.111106477,2.273177455,-1.955759084,-3.869073483,2.56930933,4385.650586,0.131353459,0.406089276,1.098893907,0.856092492,0.01447501,0.010109668,1558.80035,1117.26547,1721.436568,264.4688439,260.1517023,259.593601,139.9961713,113.1563213,2.988978941,12294.24062,0.263942342,1.59E-15,"[60, 75, 100]","[260.2515798127315, 260.2530477279703, 260.2518989943037]","[259.5932627643578, 259.5939580008716, 259.59360098510126]","[0.7930258498940873, 0.793011003602687, 0.7930186288079764]","[10620.072377999719, 10593.477020628792, 10606.69345318663]","[0.26427492555008236, 0.2636138200469498, 0.2639423419167476]","[1.5879927261067222e-15, 1.5959300988829042e-15, 1.5919789776475492e-15]","[0.9220482526037664, 0.9220472188677136, 0.9220477498085047]","[array([-1.15274857e+08,  9.87002322e+05, -3.75942562e+02, -1.20987182e+01,
       -9.97634307e-03,  2.01414566e-04, -3.14012945e-07]), array([ 9.24546815e+07, -8.81672273e+05,  6.51444557e+02,  1.17185284e+01,
        5.35930483e-03, -2.11754696e-04,  3.68646482e-07]), array([ 1.15574661e+07, -1.54421101e+05,  2.53185544e+02,  2.45387238e+00,
       -6.26632555e-04, -5.11155972e-05,  1.03405117e-07])]"
490,0,1,[0 3 4 5 6],,366.4239667,2395.163179,6.76757E+12,-65452603573,1.49E-09,2395.163179,-1.14E-09,2022.502397,9.20E-10,-2697.305285,943.8619641,700,6283.185307,1,-9248.020176,6631045.339,1258667.616,0.270854316,0.327509432,0.848928803,3.063941634,0.107428698,-0.977810082,-0.16691367,7890.59034,0.131013904,0.40760277,1.123856176,0.86436456,0.014612108,0.010097802,1123.351322,975.9953944,2655.21884,510.3527832,366.4239667,355.7793372,140.0002514,124.495526,44.4583444,1043.25063,0.016538083,5.48E-12,"[60, 75, 100]","[369.76820601795737, 369.76306496761964, 369.78458441860704]","[355.73864362740125, 355.7755467589275, 355.7793371767139]","[21.790445766929807, 21.777830680151183, 21.776535167930998]","[485.65408658151557, 486.36742444485384, 484.91919696391085]","[0.01656125170893807, 0.016587297719209606, 0.016538082899125447]","[5.461449081171172e-12, 5.445115235524597e-12, 5.4776542086123854e-12]","[0.9959707824465863, 0.9959684880294369, 0.9959682522552251]","[array([ 4.61213588e+05, -8.09319430e+03,  5.90638235e+01, -2.29507669e-01,
        5.00912713e-04, -5.82315783e-07,  2.81762631e-10]), array([ 1.01306118e+06, -1.74691991e+04,  1.25346023e+02, -4.79064638e-01,
        1.02870519e-03, -1.17682252e-06,  5.60402766e-10]), array([ 7.49211018e+05, -1.29136628e+04,  9.26195517e+01, -3.53854472e-01,
        7.59627249e-04, -8.68869265e-07,  4.13765633e-10])]"
496,0,1,[0 3 5 6],,355.0049462,1561.173057,1.12234E+12,-27480401765,-2.84E-09,1561.173057,6.07E-10,-1158.399863,-1.45E-09,1531.250261,1001.336696,700,6283.185307,1,-9267.750016,4057544.99,1727565.753,0.27084794,2.654929372,1.084848176,2.521562275,0.143203024,-3.627751288,-0.816030055,8170.611416,0.131101773,0.407209277,1.117275828,0.862195554,0.014576156,0.010100934,1316.016257,1060.244704,2192.030395,405.0536318,355.0049462,350.1180628,140.0002547,120.1541807,17.85015458,1270.467672,0.040551026,6.96E-13,"[60, 75, 100]","[356.23760601755737, 356.2313537276057, 356.22916600552685]","[350.1449060888456, 350.12253783532066, 350.11806280731224]","[6.3651018289978785, 6.367606461570615, 6.36810758946606]","[1212.6698231281978, 1209.0242656291682, 1208.237360847424]","[0.040702908967887905, 0.040577954492694905, 0.04055102564822749]","[6.904328113617069e-13, 6.946907578306017e-13, 6.95613548966334e-13]","[0.9867462321989514, 0.986751159388175, 0.9867521447821219]","[array([ 1.87115422e+09, -3.22454070e+07,  2.31497255e+05, -8.86245612e+02,
        1.90817015e+00, -2.19084588e-03,  1.04792270e-06]), array([ 1.40050348e+09, -2.41353414e+07,  1.73276882e+05, -6.63370924e+02,
        1.42832001e+00, -1.63992912e-03,  7.84415752e-07]), array([ 1.34814457e+09, -2.32314756e+07,  1.66776853e+05, -6.38445952e+02,
        1.37456906e+00, -1.57812090e-03,  7.54808032e-07])]"
502,0,1,[0 3 5 6],,543.4564642,3274.665362,9.60007E+12,-1.12221E+11,-2.05E-09,3274.665362,-2.49E-10,2580.323354,2.95E-09,-1674.69907,1020.936425,700,6283.185307,1,-9274.213492,1548509.395,5199661.008,0.270847615,0.558970758,1.513637337,-0.080344229,-1.338084107,-4.796549975,2.956378922,9661.09469,0.131130614,0.407080403,1.115134664,0.86148801,0.014564429,0.010101953,2271.381355,946.7509091,2427.489953,656.6817247,543.4564642,530.3048335,139.99929,121.9678954,21.09100274,139.8552688,0.032770617,2.66E-12,"[60, 75, 100]","[545.6684784343279, 545.6754816565955, 545.6678524666205]","[530.3112782268781, 530.3265594538988, 530.3048334690152]","[8.56996540386348, 8.568531234157195, 8.570570404636818]","[645.0124918931925, 644.1165203157801, 644.6499673127042]","[0.032789444160836845, 0.03274484065485148, 0.032770616833159974]","[2.6544197857831788e-12, 2.661699839383232e-12, 2.6574522987731945e-12]","[0.9900147528161148, 0.9900131510135085, 0.9900154283782502]","[array([ 1.39013103e+07, -1.56196630e+05,  7.31118059e+02, -1.82487265e+00,
        2.56185493e-03, -1.91804107e-06,  5.98368890e-10]), array([ 1.83516184e+07, -2.06114079e+05,  9.64305856e+02, -2.40558498e+00,
        3.37495241e-03, -2.52495562e-06,  7.87040587e-10]), array([ 1.49289839e+07, -1.67561362e+05,  7.83451906e+02, -1.95332293e+00,
        2.73908587e-03, -2.04837923e-06,  6.38282419e-10])]"
509,1,1,[0 3 5 6],,265.9187004,1314.096768,1.07245E+11,-11963041255,509.5698985,1314.096768,3.59E-05,974.3033431,-2.11E-05,-728.5817643,964.6787104,700,6283.185307,1,-9255.305087,1799311.692,2910970.845,0.270851015,0.385352126,1.054136725,1.104390065,2.874919555,1.070575498,1.350374595,5409.006843,0.131046318,0.407457461,1.121418671,0.86356207,0.014598806,0.010098963,1731.461857,1142.024988,1872.902836,275.7295711,265.9187004,265.0604726,140.0014996,116.0904577,17.14054017,8603.433155,0.198730054,1.50E-14,"[60, 75, 100]","[266.0802435282226, 266.12767029386595, 266.1140114710443]","[265.0665872973385, 265.0276177051473, 265.0604726154915]","[4.810948743577132, 4.815875828469875, 4.811721522837667]","[8249.964080653746, 7393.544882312574, 7821.382343463437]","[0.20962453386802504, 0.1878360348837982, 0.19873005384296386]","[1.3468159744484624e-14, 1.6776056644558877e-14, 1.498559725313305e-14]","[0.9827692105996172, 0.9827855905571876, 0.9827717817459332]","[array([-1.79058349e+11,  2.70018772e+09, -1.27221490e+07, -3.49963028e+01,
        1.81040256e+02, -5.45897086e-01,  5.14484052e-04]), array([ 6.38739817e+09, -9.55296918e+07,  4.45389604e+05,  1.52396739e+01,
       -6.32114513e+00,  1.88526465e-02, -1.76076797e-05]), array([-5.38022613e+10,  8.11684321e+08, -3.82643378e+06, -3.89542295e+00,
        5.44566727e+01, -1.64299899e-01,  1.54918244e-04])]"
513,1,1,[0 3 5 6],,427.782906,2272.284007,1.60476E+12,-58274480244,2.62E-09,2272.284007,1.66E-07,1112.207953,-5.20E-07,-1180.870954,1137.875182,700,6283.185307,1,-9310.313738,5101822.344,1613413.858,0.270861708,2.338490151,4.158861424,1.571114702,-2.212730371,-3.797487485,2.05115037,9978.888045,0.131292193,0.406360948,1.103306132,0.857563395,0.014499385,0.010107574,1243.567876,950.3729555,2420.527528,461.5715178,427.782906,423.5645957,140.0002027,118.3159764,20.65057583,8854.646179,0.07592155,2.92E-13,"[60, 75, 100]","[428.56023925091216, 428.5634306823922, 428.561953536877]","[423.56451491220787, 423.5656978033813, 423.56459568077094]","[6.473914145726221, 6.473805927911854, 6.473906754822029]","[1870.0495236228762, 1868.4476561996028, 1869.8654127341945]","[0.07592901088386271, 0.07586418264909915, 0.0759215499668046]","[2.9191229064723283e-13, 2.924114828077017e-13, 2.919696723796451e-13]","[0.9869569639056643, 0.9869567576563307, 0.9869569498197523]","[array([-4.25970316e+08,  5.58829120e+06, -3.03518780e+04,  8.72556117e+01,
       -1.39814658e-01,  1.18150823e-04, -4.10190547e-08]), array([-1.81726832e+09,  2.53075153e+07, -1.46798686e+05,  4.53983035e+02,
       -7.89437034e-01,  7.31851371e-04, -2.82576252e-07]), array([-1.14968010e+09,  1.58865403e+07, -9.14045621e+04,  2.80274094e+02,
       -4.83032583e-01,  4.43608495e-04, -1.69595951e-07])]"
514,0,1,[0 3 5 6],,578.3253994,2583.014834,7.22907E+12,-61878877254,3.39E-09,2583.014834,5.72E-09,-1952.981816,1.73E-08,2562.6763,1102.248086,700,6283.185307,1,-9299.734088,2243476.03,4484298.917,0.270854793,0.931180528,0.534385488,2.501948766,-2.565122055,-4.400788277,1.780101379,9542.183699,0.131244754,0.406571731,1.106749864,0.858708792,0.014518367,0.010105939,2099.210198,1191.595664,2320.095394,726.1798245,578.3253994,562.453645,139.9999893,121.9846441,10.02219045,1370.235881,0.030271864,2.81E-12,"[60, 75, 100]","[580.894426831508, 580.8902369452805, 580.8910894998212]","[562.4587382101932, 562.4643972812444, 562.4536450436149]","[4.423873601599014, 4.42361959250002, 4.424102211377393]","[561.2244525451187, 562.1645189051012, 561.4581117893983]","[0.030259539800250486, 0.030310530320380998, 0.030271863886400203]","[2.807920711867248e-12, 2.798466480413712e-12, 2.8056482503767275e-12]","[0.9813769711557244, 0.9813759835662091, 0.9813778599028072]","[array([ 1.01924212e+07, -1.09488320e+05,  4.89811119e+02, -1.16809472e+00,
        1.56621715e-03, -1.11954458e-06,  3.33317149e-10]), array([ 1.12852404e+07, -1.21358868e+05,  5.43500698e+02, -1.29751876e+00,
        1.74159252e-03, -1.24620082e-06,  3.71404308e-10]), array([ 1.02429318e+07, -1.10065135e+05,  4.92546874e+02, -1.17499395e+00,
        1.57597620e-03, -1.12688704e-06,  3.35613055e-10])]"
531,0,1,[0 3 5 6],,678.4750197,2729.723949,1.04389E+13,-43187224985,2.68E-09,2729.723949,-3.72E-09,2569.790921,-1.36E-08,-4078.403646,1150.501933,700,6283.185307,1,-9313.982053,1368388.286,3734212.18,0.270864642,1.459973383,0.289150758,1.595703137,-2.77484721,-4.822359451,-0.287196583,6238.822363,0.131308659,0.406287875,1.10211645,0.857167166,0.014492819,0.010108139,1910.562967,993.9206861,2040.413593,1005.243333,678.4750197,645.3189276,140.0006402,124.2533935,4.887949013,1136.422275,0.017072982,9.16E-12,"[60, 75, 100]","[683.8008444798004, 683.8345962063158, 683.722807197946]","[645.3716023847724, 645.3509210775134, 645.3189276134805]","[2.841305423056365, 2.8417788201887415, 2.8425114516541594]","[275.01998038064136, 274.2240898974756, 275.99418074336796]","[0.017014107168489955, 0.016964325766008072, 0.017072982461619007]","[9.219045816607247e-12, 9.273628785131648e-12, 9.156572122960604e-12]","[0.9721801080513548, 0.9721842209331093, 0.9721905836433011]","[array([-1.42411076e+05,  1.36939929e+03, -5.46936980e+00,  1.16171804e-02,
       -1.38381258e-05,  8.76424343e-09, -2.30508005e-12]), array([-1.07030854e+05,  1.03697501e+03, -4.17089209e+00,  8.91791650e-03,
       -1.06882300e-05,  6.80762106e-09, -1.79959576e-12]), array([-6.94660770e+04,  6.69844074e+02, -2.68021303e+00,  5.69940497e-03,
       -6.79116032e-06,  4.29864602e-09, -1.12861145e-12])]"
534,0,1,[0 3 5 6],,420.9467174,1822.477218,7.20479E+11,-17298189026,7.88E-08,1822.477218,-7.38E-08,1066.969885,5.88E-08,-1220.001696,1235.130788,700,6283.185307,1,-9337.552423,4527598.894,1381650.346,0.270890058,0.759863882,1.687642268,1.646977374,-1.434457166,-4.025630173,1.911639923,6809.527734,0.131414659,0.405818514,1.0945256,0.854632461,0.014450816,0.010111739,1156.826063,1007.34927,2229.630626,470.1882121,420.9467174,415.841657,140.0019872,119.2816315,6.642400493,34738.63858,0.059442802,2.68E-13,"[60, 75, 100]","[421.9305923671066, 421.93804015761305, 421.9374688432752]","[415.84753977339744, 415.84324363375623, 415.8416570418229]","[2.2778272312787666, 2.2779748828719635, 2.2780294107654417]","[1495.77086350842, 1490.9844038982233, 1491.2010953181052]","[0.05962580717537159, 0.059434390851841906, 0.05944280192061726]","[2.667822925130979e-13, 2.6851129659065957e-13, 2.6843820135427857e-13]","[0.9662337343955489, 0.9662356268967061, 0.966236325745574]","[array([ 1.54546965e+09, -2.23416809e+07,  1.34562243e+05, -4.32209286e+02,
        7.80825396e-01, -7.52282191e-04,  3.01972072e-07]), array([ 7.59618820e+08, -1.09530729e+07,  6.58015661e+04, -2.10818954e+02,
        3.79912511e-01, -3.65122177e-04,  1.46206959e-07]), array([ 4.47334600e+08, -6.42842945e+06,  3.84890976e+04, -1.22898502e+02,
        2.20730068e-01, -2.11429543e-04,  8.43834376e-08])]"
552,1,1,[0 3 5 6],,359.1309241,1641.781734,4.03116E+11,-32829870372,5.11E-09,1641.781734,-1.01E-09,-848.2321647,4.26E-10,698.6042415,1057.164545,700,6283.185307,1,-9285.832385,1563557.695,5415684.168,0.270849213,5.108813697,5.877783483,0.634524578,-1.481332167,-5.3780863,-0.608072167,9957.261989,0.131182527,0.406848782,1.111303581,0.860219843,0.01454341,0.010103775,2317.512032,960.378931,2474.92298,373.7994489,359.1309241,357.0743205,139.9956345,116.8117964,19.10474553,2869.125406,0.116643256,8.28E-14,"[60, 75, 100]","[359.5108421009444, 359.5117007364725, 359.51190331721153]","[357.08548492673265, 357.0800283051655, 357.07432050582105]","[5.439119839597229, 5.439634046706029, 5.440171976251856]","[3395.9925865712003, 3383.7760772695938, 3407.736058360308]","[0.11624492352643775, 0.1158249821150285, 0.1166432558899991]","[8.338535020339082e-14, 8.399146925534411e-14, 8.281755291246477e-14]","[0.9846331966980376, 0.984634557197138, 0.9846359802034964]","[array([ 5.56898808e+09, -6.22290727e+07,  2.17117147e+05,  1.92866087e+00,
       -1.70337875e+00,  3.80301234e-03, -2.65530775e-06]), array([ 6.42135676e+09, -7.17586490e+07,  2.50400284e+05,  2.04629907e+00,
       -1.96394350e+00,  4.38541330e-03, -3.06222624e-06]), array([ 3.37533020e+09, -3.76207338e+07,  1.30843042e+05,  2.02093387e+00,
       -1.02532528e+00,  2.28168724e-03, -1.58875585e-06])]"
561,1,1,[0 3 5 6],,430.988632,1728.246624,1.85852E+12,-38214777393,-3.50E-09,1728.246624,5.37E-07,-1693.252495,3.28E-07,1321.232528,1047.18434,700,6283.185307,1,-9282.672824,2158261.341,3582123.692,0.270848502,0.298684409,2.4753,2.862935088,-1.533973542,-5.308335619,0.745824414,9280.623914,0.131168402,0.406911761,1.112343106,0.860564225,0.014549118,0.010103281,1880.348032,1086.434765,2166.331007,489.4624449,430.988632,424.4291387,140.0005964,120.4808547,13.84513445,-34.76521783,0.044962762,7.59E-13,"[60, 75, 100]","[432.2902927974828, 432.2888331176902, 432.2893458539337]","[424.4310099234589, 424.42927095443565, 424.4291386862491]","[4.95190636066728, 4.952027923792798, 4.952037207163111]","[1104.0483131242347, 1105.2280253019273, 1105.128360731843]","[0.04491901776487001, 0.04496683098479773, 0.04496276206296493]","[7.609136282760787e-13, 7.592975917191123e-13, 7.594351220252203e-13]","[0.9832258239065658, 0.9832262072394414, 0.9832262365125733]","[array([ 4.84933707e+08, -6.82537827e+06,  4.00217869e+04, -1.25142190e+02,
        2.20077117e-01, -2.06390192e-04,  8.06380254e-08]), array([ 4.96921966e+08, -7.00223759e+06,  4.11070006e+04, -1.28687726e+02,
        2.26582901e-01, -2.12747710e-04,  8.32231080e-08]), array([ 4.42737680e+08, -6.23277019e+06,  3.65547696e+04, -1.14326683e+02,
        2.01102887e-01, -1.88640779e-04,  7.37213640e-08])]"
563,2,1,,,370.816207,1612.789543,89159143434,-12445167024,393.6873925,1612.789543,-1.19E-06,-598.0404615,1.07E-06,544.1174199,1213.089176,700,6283.185307,1,-9331.576575,1693563.502,4181617.917,0.270882542,5.116062003,6.27157806,0.869391114,-1.027107305,-1.758905873,1.417634975,6792.443934,0.131387751,0.405937485,1.096441429,0.855273257,0.014461434,0.010110831,2037.28734,1115.575181,2157.922242,378.8373037,370.816207,369.8627428,139.9970741,113.3266992,6.484328285,10014.85362,0.393858658,3.84E-15,"[60, 75, 100]","[370.99318540010165, 370.9755182989257, 370.98041497095153]","[369.844577177121, 369.8691639227849, 369.8627428118114]","[1.7423362292450866, 1.741594276961058, 1.7417880170516855]","[11413.663472919066, 11270.784425521753, 11108.73853630938]","[0.4046498504840622, 0.39961090790524634, 0.3938586577782399]","[3.641989277356754e-15, 3.733400182009462e-15, 3.843521372642447e-15]","[0.9576068218389081, 0.9575917891112039, 0.9575957155229571]","[array([-4.35144850e+12,  4.70582913e+10, -1.58985955e+08, -5.08419216e+02,
        1.16448757e+03, -2.51787244e+00,  1.70180377e-03]), array([-2.08758463e+12,  2.25806104e+10, -7.63262767e+07, -3.67885223e+00,
        5.58141670e+02, -1.20742178e+00,  8.16251996e-04]), array([-1.86952025e+12,  2.02237602e+10, -6.83560210e+07, -1.11616902e+02,
        5.00463291e+02, -1.08258781e+00,  7.31927767e-04])]"
578,0,1,[0 1 4 5 6],,429.5905857,1798.478696,1.35538E+12,-30046132894,4.20E-09,1798.478696,-1.34E-09,1454.594909,-1.37E-10,-1221.709078,1126.592628,700,6283.185307,1,-9307.000486,3293104.541,2453582.914,0.270859295,0.048663041,2.330771405,2.29455236,-1.485201071,-5.092412677,1.866204735,8571.34408,0.131277329,0.406426954,1.104382595,0.857921678,0.014505323,0.010107063,1551.980573,1173.731671,2117.189763,483.2880965,429.5905857,423.6047657,139.9982558,119.8883593,10.91488643,1604.536123,0.050608563,5.31E-13,"[60, 75, 100]","[430.7781488232372, 430.77783016282547, 430.7801498399248]","[423.60696722620025, 423.6052097206337, 423.6047657351277]","[3.8192375398551035, 3.819333365946652, 3.8193575602306584]","[1246.995325415794, 1245.483590864195, 1246.3158116537318]","[0.050636419079067185, 0.05057482263112329, 0.050608563223413734]","[5.306710951401541e-13, 5.319668023739708e-13, 5.312582920467108e-13]","[0.9786861281177699, 0.9786866162862599, 0.9786867395360711]","[array([ 2.97538220e+08, -4.22669171e+06,  2.50172314e+04, -7.89717874e+01,
        1.40225293e-01, -1.32795435e-04,  5.24007991e-08]), array([ 2.74493415e+08, -3.89107951e+06,  2.29823403e+04, -7.23966047e+01,
        1.28283352e-01, -1.21236144e-04,  4.77419528e-08]), array([ 1.52358648e+08, -2.15723648e+06,  1.27280370e+04, -4.00567065e+01,
        7.09204250e-02, -6.69785451e-05,  2.63615078e-08])]"
581,0,1,[0 3 5 6],,302.5877943,1536.705392,3.22188E+11,-24003172945,-9.20E-10,1536.705392,4.01E-10,-621.5033072,1.33E-09,1020.39482,940.5732875,700,6283.185307,1,-9246.854224,2468417.572,2519443.798,0.270854948,6.020606535,0.879065256,2.796845046,-0.737087118,-2.114369642,2.389032485,7759.293676,0.131008719,0.407626028,1.124247153,0.864493175,0.01461424,0.010097616,1580.234481,1092.617135,1973.14729,318.8434967,302.5877943,300.731255,140.0008607,117.5995356,23.58275034,-41417.64249,0.091288482,1.04E-13,"[60, 75, 100]","[303.0162971865262, 303.0180033899048, 303.01702964381565]","[300.7319587240649, 300.73218195658546, 300.7312549692929]","[6.904914491186753, 6.904882867739416, 6.905014224285655]","[3167.1518604002285, 3164.1795423078115, 3166.6666710942623]","[0.09130268224046939, 0.09121706393796986, 0.09128848157051231]","[1.0381168768433289e-13, 1.040066707349008e-13, 1.038439506820451e-13]","[0.9877296904291528, 0.9877296370930222, 0.9877298586360357]","[array([-2.26693204e+08,  3.02639640e+06, -1.26356441e+04,  8.74338749e-02,
        1.40421758e-01, -3.75522767e-04,  3.13752720e-07]), array([-2.23034849e+08,  2.97855840e+06, -1.24424190e+04,  1.16253749e-01,
        1.38194901e-01, -3.69767007e-04,  3.09055454e-07]), array([-2.35105697e+08,  3.13986621e+06, -1.31171772e+04,  1.32103717e-01,
        1.45630073e-01, -3.89667126e-04,  3.25668891e-07])]"
